0000010,Overall Composite,0.4
000002.5,Overall Composite,0.4
0000030,Overall Composite,0.4
00000C,Overall Composite,0.4
1120110,Coal-Fired Power Plant,0.4
112012.5,Coal-Fired Power Plant,0.4
1120130,Coal-Fired Power Plant,0.4
11201C,Coal-Fired Power Plant,0.4
1120210,Coal-Fired Power Plant,0.4
112022.5,Coal-Fired Power Plant,0.4
1120230,Coal-Fired Power Plant,0.4
11202C,Coal-Fired Power Plant,0.4
1120310,Coal-Fired Power Plant,0.4
112032.5,Coal-Fired Power Plant,0.4
1120330,Coal-Fired Power Plant,0.4
11203C,Coal-Fired Power Plant,0.4
1120410,Coal-Fired Power Plant,0.4
112042.5,Coal-Fired Power Plant,0.4
1120430,Coal-Fired Power Plant,0.4
11204C,Coal-Fired Power Plant,0.4
1120510,Coal-Fired Power Plant,0.4
112052.5,Coal-Fired Power Plant,0.4
1120530,Coal-Fired Power Plant,0.4
11205C,Coal-Fired Power Plant,0.4
1120610,Coal-Fired Power Plant,0.4
112062.5,Coal-Fired Power Plant,0.4
1120630,Coal-Fired Power Plant,0.4
11206C,Coal-Fired Power Plant,0.4
1120710,Coal-Fired Power Plant,0.4
112072.5,Coal-Fired Power Plant,0.4
1120730,Coal-Fired Power Plant,0.4
11207C,Coal-Fired Power Plant,0.4
1120810,Coal-Fired Power Plant,0.4
112082.5,Coal-Fired Power Plant,0.4
1120830,Coal-Fired Power Plant,0.4
11208C,Coal-Fired Power Plant,0.4
1120910,Coal-Fired Power Plant,0.4
112092.5,Coal-Fired Power Plant,0.4
1120930,Coal-Fired Power Plant,0.4
11209C,Coal-Fired Power Plant,0.4
1121010,Coal-Fired Power Plant,0.4
112102.5,Coal-Fired Power Plant,0.4
1121030,Coal-Fired Power Plant,0.4
11210C,Coal-Fired Power Plant,0.4
1121110,Coal-Fired Power Plant,0.4
112112.5,Coal-Fired Power Plant,0.4
1121130,Coal-Fired Power Plant,0.4
11211C,Coal-Fired Power Plant,0.4
1121210,Coal-Fired Power Plant,0.4
112122.5,Coal-Fired Power Plant,0.4
1121230,Coal-Fired Power Plant,0.4
11212C,Coal-Fired Power Plant,0.4
1121310,External Combustion - Coal-Fired Composite,0.4
112132.5,External Combustion - Coal-Fired Composite,0.4
1121330,External Combustion - Coal-Fired Composite,0.4
11213C,External Combustion - Coal-Fired Composite,0.4
1121410,Uncontrolled Coal-Fired Power Plant Composite,0.4
112142.5,Uncontrolled Coal-Fired Power Plant Composite,0.4
1121430,Uncontrolled Coal-Fired Power Plant Composite,0.4
11214C,Uncontrolled Coal-Fired Power Plant Composite,0.4
1121510,Coal-Fired Power Plant/esp Composite,0.4
112152.5,Coal-Fired Power Plant/esp Composite,0.4
1121530,Coal-Fired Power Plant/esp Composite,0.4
11215C,Coal-Fired Power Plant/esp Composite,0.4
1130110,Coal- And Refuse Derived Fuel (RDF)-Fired Power Plant,0.4
113012.5,Coal- And Refuse Derived Fuel (RDF)-Fired Power Plant,0.4
1130130,Coal- And Refuse Derived Fuel (RDF)-Fired Power Plant,0.4
11301C,Coal- And Refuse Derived Fuel (RDF)-Fired Power Plant,0.4
1150110,Oil-Fired Power Plant,0.4
115012.5,Oil-Fired Power Plant,0.4
1150130,Oil-Fired Power Plant,0.4
11501C,Oil-Fired Power Plant,0.4
1150210,Oil-Fired Power Plant,0.4
115022.5,Oil-Fired Power Plant,0.4
1150230,Oil-Fired Power Plant,0.4
11502C,Oil-Fired Power Plant,0.4
1150310,Oil-Fired Power Plant,0.4
115032.5,Oil-Fired Power Plant,0.4
1150330,Oil-Fired Power Plant,0.4
11503C,Oil-Fired Power Plant,0.4
1150410,Oil-Fired Power Plant,0.4
115042.5,Oil-Fired Power Plant,0.4
1150430,Oil-Fired Power Plant,0.4
11504C,Oil-Fired Power Plant,0.4
1150510,Oil-Fired Power Plant,0.4
115052.5,Oil-Fired Power Plant,0.4
1150530,Oil-Fired Power Plant,0.4
11505C,Oil-Fired Power Plant,0.4
1150610,Oil-Fired Power Plant,0.4
115062.5,Oil-Fired Power Plant,0.4
1150630,Oil-Fired Power Plant,0.4
11506C,Oil-Fired Power Plant,0.4
1150710,Oil-Fired Power Plant,0.4
115072.5,Oil-Fired Power Plant,0.4
1150730,Oil-Fired Power Plant,0.4
11507C,Oil-Fired Power Plant,0.4
1150810,Oil-Fired Power Plant,0.4
115082.5,Oil-Fired Power Plant,0.4
1150830,Oil-Fired Power Plant,0.4
11508C,Oil-Fired Power Plant,0.4
1150910,Oil-Fired Power Plant,0.4
115092.5,Oil-Fired Power Plant,0.4
1150930,Oil-Fired Power Plant,0.4
11509C,Oil-Fired Power Plant,0.4
1151010,Oil-Fired Power Plant Composite,0.4
115102.5,Oil-Fired Power Plant Composite,0.4
1151030,Oil-Fired Power Plant Composite,0.4
11510C,Oil-Fired Power Plant Composite,0.4
1180110,Wood-Fired Boiler,0.4
118012.5,Wood-Fired Boiler,0.4
1180130,Wood-Fired Boiler,0.4
11801C,Wood-Fired Boiler,0.4
1220110,External Combustion Boiler - Coal-Slurry Fired,0.4
122012.5,External Combustion Boiler - Coal-Slurry Fired,0.4
